139,0  ,31,3.129032258064516 ,3
140,0  ,31,3.129032258064516 ,3
141,0  ,31,3.129032258064516 ,3
142,0  ,31,3.129032258064516 ,3
143,0  ,31,3.129032258064516 ,3
144,0  ,31,3.129032258064516 ,3
145,0  ,31,3.129032258064516 ,3
146,0  ,31,3.129032258064516 ,3
147,0  ,31,3.129032258064516 ,3
148,0  ,31,3.161290322580645 ,2
149,0  ,31,3.161290322580645 ,2
150,0  ,31,3.161290322580645 ,2
151,0  ,31,3.161290322580645 ,2
152,0  ,31,3.161290322580645 ,2
153,0  ,31,3.161290322580645 ,2
154,0  ,31,3.161290322580645 ,2
155,0  ,31,3.161290322580645 ,2
156,0  ,31,3.161290322580645 ,2
157,0  ,31,3.161290322580645 ,2
158,0  ,31,3.161290322580645 ,2
159,0  ,31,3.161290322580645 ,2
160,0  ,31,3.161290322580645 ,2
161,0  ,31,3.161290322580645 ,2
162,0  ,31,3.161290322580645 ,2
163,0  ,31,3.161290322580645 ,2
164,0  ,31,3.161290322580645 ,2
165,0  ,31,3.161290322580645 ,2
166,0  ,31,3.161290322580645 ,2
167,0  ,31,3.161290322580645 ,2
168,0  ,31,3.161290322580645 ,2
169,0  ,31,3.161290322580645 ,2
170,0  ,31,3.161290322580645 ,2
171,0  ,31,3.161290322580645 ,2
172,0  ,31,3.161290322580645 ,2
173,0  ,31,3.161290322580645 ,2
174,0  ,31,3.161290322580645 ,2
175,0  ,31,3.161290322580645 ,2
176,0  ,31,3.161290322580645 ,2
177,0  ,31,3.161290322580645 ,2
178,0  ,31,3.161290322580645 ,2
179,0  ,31,3.161290322580645 ,2
180,0  ,31,3.161290322580645 ,2
181,0  ,31,3.161290322580645 ,2
182,0  ,31,3.161290322580645 ,2
183,0  ,31,3.161290322580645 ,2
184,0  ,31,3.161290322580645 ,2
185,0  ,31,3.161290322580645 ,2
186,0  ,31,3.161290322580645 ,2
187,0  ,31,3.161290322580645 ,2
188,0  ,31,3.161290322580645 ,2
